,ground_truth,detectron-all,score,detectron-0.5,detectron-0.6,detectron-0.7,detectron-0.8
2986,0,0,0.0,0,0,0,0
2987,1,1,0.915,1,1,1,1
2988,0,0,0.0,0,0,0,0
2989,1,1,0.985,1,1,1,1
2990,0,0,0.0,0,0,0,0
2991,0,0,0.0,0,0,0,0
2992,0,0,0.0,0,0,0,0
2993,1,0,0.0,0,0,0,0
2994,1,0,0.0,0,0,0,0
2995,1,0,0.0,0,0,0,0
2996,0,1,0.77,1,1,1,0
2997,0,0,0.0,0,0,0,0
2998,0,0,0.0,0,0,0,0
2999,0,1,0.845,1,1,1,1
3000,0,1,0.845,1,1,1,1
3001,0,1,0.845,1,1,1,1
3002,0,0,0.0,0,0,0,0
3003,0,0,0.0,0,0,0,0
3004,1,1,0.916,1,1,1,1
3005,0,0,0.0,0,0,0,0
3006,1,1,0.963,1,1,1,1
3007,0,1,0.824,1,1,1,1
3008,0,0,0.0,0,0,0,0
3009,1,1,0.753,1,1,1,0
3010,1,1,0.753,1,1,1,0
3011,0,0,0.0,0,0,0,0
3012,0,0,0.0,0,0,0,0
3013,0,0,0.0,0,0,0,0
3014,0,0,0.0,0,0,0,0
3015,0,0,0.0,0,0,0,0
3016,0,0,0.0,0,0,0,0
3017,0,0,0.0,0,0,0,0
3018,1,1,0.971,1,1,1,1
3019,1,1,0.953,1,1,1,1
3020,1,1,0.926,1,1,1,1
3021,1,1,0.926,1,1,1,1
3022,1,1,0.643,1,1,0,0
3023,1,1,0.542,1,0,0,0
3024,1,1,0.974,1,1,1,1
3025,1,1,0.974,1,1,1,1
3026,1,1,0.974,1,1,1,1
3027,0,0,0.0,0,0,0,0
3028,0,0,0.0,0,0,0,0
3029,0,0,0.0,0,0,0,0
3030,0,1,0.884,1,1,1,1
3031,0,1,0.884,1,1,1,1
3032,0,1,0.505,1,0,0,0
3033,0,0,0.0,0,0,0,0
3034,1,1,0.977,1,1,1,1
3035,0,0,0.0,0,0,0,0
3036,0,0,0.0,0,0,0,0
3037,0,0,0.0,0,0,0,0
3038,0,0,0.0,0,0,0,0
3039,0,0,0.0,0,0,0,0
3040,0,0,0.0,0,0,0,0
3041,0,0,0.0,0,0,0,0
3042,1,1,0.964,1,1,1,1
3043,0,0,0.0,0,0,0,0
3044,0,0,0.0,0,0,0,0
3045,0,0,0.0,0,0,0,0
3046,0,0,0.0,0,0,0,0
3047,0,0,0.0,0,0,0,0
3048,0,0,0.0,0,0,0,0
3049,0,1,0.932,1,1,1,1
3050,0,1,0.932,1,1,1,1
3051,0,1,0.666,1,1,0,0
3052,0,1,0.797,1,1,1,0
3053,0,0,0.0,0,0,0,0
3054,1,1,0.921,1,1,1,1
3055,1,1,0.708,1,1,1,0
3056,0,0,0.0,0,0,0,0
3057,0,0,0.0,0,0,0,0
3058,0,0,0.0,0,0,0,0
3059,0,0,0.0,0,0,0,0
3060,0,0,0.0,0,0,0,0
3061,0,0,0.0,0,0,0,0
3062,1,1,0.933,1,1,1,1
3063,1,1,0.933,1,1,1,1
3064,1,1,0.924,1,1,1,1
3065,1,1,0.998,1,1,1,1
3066,0,0,0.0,0,0,0,0
3067,0,0,0.0,0,0,0,0
3068,0,0,0.0,0,0,0,0
3069,0,0,0.0,0,0,0,0
3070,0,0,0.0,0,0,0,0
3071,0,0,0.0,0,0,0,0
3072,0,0,0.0,0,0,0,0
3073,0,0,0.0,0,0,0,0
3074,0,0,0.0,0,0,0,0
3075,0,0,0.0,0,0,0,0
3076,0,0,0.0,0,0,0,0
3077,0,0,0.0,0,0,0,0
3078,0,0,0.0,0,0,0,0
3079,0,0,0.0,0,0,0,0
3080,0,1,0.67,1,1,0,0
3081,1,1,0.953,1,1,1,1
3082,1,1,0.953,1,1,1,1
3083,1,1,0.953,1,1,1,1
3084,0,0,0.0,0,0,0,0
3085,1,1,0.991,1,1,1,1
3086,0,0,0.0,0,0,0,0
3087,0,0,0.0,0,0,0,0
3088,0,1,0.57,1,0,0,0
3089,1,1,0.819,1,1,1,1
3090,1,1,0.729,1,1,1,0
3091,0,1,0.713,1,1,1,0
3092,0,0,0.0,0,0,0,0
3093,0,0,0.0,0,0,0,0
3094,0,0,0.0,0,0,0,0
3095,0,0,0.0,0,0,0,0
3096,1,1,0.993,1,1,1,1
3097,0,0,0.0,0,0,0,0
3098,0,0,0.0,0,0,0,0
3099,0,0,0.0,0,0,0,0
3100,0,0,0.0,0,0,0,0
3101,0,1,0.54,1,0,0,0
3102,0,0,0.0,0,0,0,0
3103,0,0,0.0,0,0,0,0
3104,0,0,0.0,0,0,0,0
3105,1,1,0.985,1,1,1,1
3106,1,1,0.521,1,0,0,0
3107,0,0,0.0,0,0,0,0
3108,0,0,0.0,0,0,0,0
3109,0,0,0.0,0,0,0,0
3110,1,1,0.98,1,1,1,1
3111,1,1,0.882,1,1,1,1
3112,1,1,0.882,1,1,1,1
3113,1,1,0.882,1,1,1,1
3114,1,1,0.659,1,1,0,0
3115,0,0,0.0,0,0,0,0
3116,0,0,0.0,0,0,0,0
3117,0,0,0.0,0,0,0,0
3118,1,1,0.992,1,1,1,1
3119,1,1,0.945,1,1,1,1
3120,1,1,0.945,1,1,1,1
3121,1,1,0.945,1,1,1,1
3122,1,1,0.945,1,1,1,1
3123,1,1,0.945,1,1,1,1
3124,1,1,0.945,1,1,1,1
3125,1,1,0.601,1,1,0,0
3126,1,1,0.601,1,1,0,0
3127,0,0,0.0,0,0,0,0
3128,0,0,0.0,0,0,0,0
3129,0,0,0.0,0,0,0,0
3130,0,0,0.0,0,0,0,0
3131,0,0,0.0,0,0,0,0
3132,0,0,0.0,0,0,0,0
3133,1,1,0.998,1,1,1,1
3134,1,1,0.998,1,1,1,1
3135,1,1,0.999,1,1,1,1
3136,0,0,0.0,0,0,0,0
3137,0,0,0.0,0,0,0,0
3138,0,1,0.957,1,1,1,1
3139,0,0,0.0,0,0,0,0
3140,0,0,0.0,0,0,0,0
3141,0,0,0.0,0,0,0,0
3142,0,1,0.907,1,1,1,1
3143,0,1,0.687,1,1,0,0
3144,0,1,0.687,1,1,0,0
3145,1,1,0.996,1,1,1,1
3146,1,1,0.996,1,1,1,1
3147,1,1,0.744,1,1,1,0
3148,0,0,0.0,0,0,0,0
3149,0,0,0.0,0,0,0,0
3150,1,1,0.999,1,1,1,1
3151,0,0,0.0,0,0,0,0
3152,0,0,0.0,0,0,0,0
3153,0,0,0.0,0,0,0,0
3154,1,1,0.852,1,1,1,1
3155,1,1,0.852,1,1,1,1
3156,1,1,0.852,1,1,1,1
3157,1,1,0.852,1,1,1,1
3158,0,1,0.825,1,1,1,1
3159,0,1,0.825,1,1,1,1
3160,1,1,0.93,1,1,1,1
3161,0,0,0.0,0,0,0,0
3162,0,1,0.735,1,1,1,0
3163,0,0,0.0,0,0,0,0
3164,0,0,0.0,0,0,0,0
3165,0,1,0.968,1,1,1,1
3166,0,1,0.679,1,1,0,0
3167,0,0,0.0,0,0,0,0
3168,0,0,0.0,0,0,0,0
3169,0,0,0.0,0,0,0,0
3170,1,1,0.995,1,1,1,1
3171,1,1,0.711,1,1,1,0
3172,1,1,0.826,1,1,1,1
3173,1,1,0.903,1,1,1,1
3174,0,0,0.0,0,0,0,0
3175,0,0,0.0,0,0,0,0
3176,1,1,0.999,1,1,1,1
3177,1,1,0.999,1,1,1,1
3178,1,1,0.999,1,1,1,1
3179,1,1,0.999,1,1,1,1
3180,0,0,0.0,0,0,0,0
3181,0,0,0.0,0,0,0,0
3182,0,0,0.0,0,0,0,0
3183,0,0,0.0,0,0,0,0
3184,0,1,0.725,1,1,1,0
3185,0,1,0.725,1,1,1,0
3186,0,0,0.0,0,0,0,0
3187,0,0,0.0,0,0,0,0
3188,1,1,0.576,1,0,0,0
3189,0,0,0.0,0,0,0,0
3190,0,0,0.0,0,0,0,0
3191,0,0,0.0,0,0,0,0
3192,0,0,0.0,0,0,0,0
3193,0,0,0.0,0,0,0,0
3194,0,0,0.0,0,0,0,0
3195,0,0,0.0,0,0,0,0
3196,0,0,0.0,0,0,0,0
3197,1,1,0.902,1,1,1,1
3198,1,1,0.528,1,0,0,0
3199,0,0,0.0,0,0,0,0
3200,0,0,0.0,0,0,0,0
3201,1,1,0.999,1,1,1,1
3202,1,1,0.999,1,1,1,1
3203,0,0,0.0,0,0,0,0
3204,0,1,0.836,1,1,1,1
3205,0,1,0.776,1,1,1,0
3206,0,1,0.776,1,1,1,0
3207,0,0,0.0,0,0,0,0
3208,0,0,0.0,0,0,0,0
3209,0,0,0.0,0,0,0,0
3210,0,0,0.0,0,0,0,0
3211,1,1,0.996,1,1,1,1
3212,1,1,0.977,1,1,1,1
3213,1,1,0.722,1,1,1,0
3214,0,0,0.0,0,0,0,0
3215,0,1,0.599,1,0,0,0
3216,0,1,0.599,1,0,0,0
3217,1,1,0.895,1,1,1,1
3218,1,1,0.968,1,1,1,1
3219,0,0,0.0,0,0,0,0
3220,0,0,0.0,0,0,0,0
3221,0,0,0.0,0,0,0,0
3222,0,0,0.0,0,0,0,0
3223,0,0,0.0,0,0,0,0
3224,0,0,0.0,0,0,0,0
3225,0,0,0.0,0,0,0,0
3226,0,0,0.0,0,0,0,0
3227,1,1,0.954,1,1,1,1
3228,0,0,0.0,0,0,0,0
3229,0,0,0.0,0,0,0,0
3230,0,0,0.0,0,0,0,0
3231,0,0,0.0,0,0,0,0
3232,0,0,0.0,0,0,0,0
3233,0,1,0.916,1,1,1,1
3234,1,1,0.996,1,1,1,1
3235,1,1,0.996,1,1,1,1
3236,1,1,0.996,1,1,1,1
3237,0,0,0.0,0,0,0,0
3238,0,0,0.0,0,0,0,0
3239,0,0,0.0,0,0,0,0
3240,0,0,0.0,0,0,0,0
3241,0,0,0.0,0,0,0,0
3242,1,1,0.989,1,1,1,1
3243,1,1,0.548,1,0,0,0
3244,0,1,0.991,1,1,1,1
3245,0,0,0.0,0,0,0,0
3246,0,0,0.0,0,0,0,0
3247,0,0,0.0,0,0,0,0
3248,0,0,0.0,0,0,0,0
3249,0,1,0.962,1,1,1,1
3250,0,0,0.0,0,0,0,0
3251,0,0,0.0,0,0,0,0
3252,0,0,0.0,0,0,0,0
3253,0,0,0.0,0,0,0,0
3254,0,0,0.0,0,0,0,0
3255,0,0,0.0,0,0,0,0
3256,0,0,0.0,0,0,0,0
3257,0,0,0.0,0,0,0,0
3258,0,0,0.0,0,0,0,0
3259,0,0,0.0,0,0,0,0
3260,1,1,0.774,1,1,1,0
3261,0,0,0.0,0,0,0,0
3262,0,0,0.0,0,0,0,0
3263,0,0,0.0,0,0,0,0
3264,1,1,0.933,1,1,1,1
3265,0,0,0.0,0,0,0,0
3266,0,0,0.0,0,0,0,0
3267,0,0,0.0,0,0,0,0
3268,0,1,0.906,1,1,1,1
3269,0,0,0.0,0,0,0,0
3270,0,0,0.0,0,0,0,0
3271,0,0,0.0,0,0,0,0
3272,0,0,0.0,0,0,0,0
3273,0,0,0.0,0,0,0,0
3274,0,0,0.0,0,0,0,0
3275,0,0,0.0,0,0,0,0
3276,0,0,0.0,0,0,0,0
3277,0,0,0.0,0,0,0,0
3278,0,0,0.0,0,0,0,0
3279,1,1,0.98,1,1,1,1
3280,0,0,0.0,0,0,0,0
3281,1,1,0.993,1,1,1,1
3282,0,0,0.0,0,0,0,0
3283,0,0,0.0,0,0,0,0
3284,0,1,0.783,1,1,1,0
3285,0,0,0.0,0,0,0,0
3286,0,0,0.0,0,0,0,0
3287,0,0,0.0,0,0,0,0
3288,1,1,0.998,1,1,1,1
3289,0,0,0.0,0,0,0,0
3290,0,0,0.0,0,0,0,0
3291,0,0,0.0,0,0,0,0
3292,0,0,0.0,0,0,0,0
3293,0,0,0.0,0,0,0,0
3294,0,0,0.0,0,0,0,0
3295,0,0,0.0,0,0,0,0
3296,1,1,0.999,1,1,1,1
3297,1,1,0.979,1,1,1,1
3298,1,1,0.979,1,1,1,1
3299,0,0,0.0,0,0,0,0
3300,0,0,0.0,0,0,0,0
3301,0,1,0.554,1,0,0,0
3302,0,0,0.0,0,0,0,0
3303,0,0,0.0,0,0,0,0
3304,1,1,0.69,1,1,0,0
3305,0,0,0.0,0,0,0,0
3306,0,0,0.0,0,0,0,0
3307,0,0,0.0,0,0,0,0
3308,1,1,0.996,1,1,1,1
3309,1,1,0.517,1,0,0,0
3310,1,1,0.763,1,1,1,0
3311,1,1,0.763,1,1,1,0
3312,0,0,0.0,0,0,0,0
3313,0,0,0.0,0,0,0,0
3314,0,0,0.0,0,0,0,0
3315,1,0,0.0,0,0,0,0
3316,1,0,0.0,0,0,0,0
3317,1,1,0.934,1,1,1,1
3318,1,1,0.601,1,1,0,0
3319,0,0,0.0,0,0,0,0
3320,1,1,0.987,1,1,1,1
3321,0,0,0.0,0,0,0,0
3322,0,0,0.0,0,0,0,0
3323,0,0,0.0,0,0,0,0
3324,0,1,0.617,1,1,0,0
3325,0,1,0.632,1,1,0,0
3326,1,1,0.946,1,1,1,1
3327,1,1,0.519,1,0,0,0
3328,0,0,0.0,0,0,0,0
3329,0,0,0.0,0,0,0,0
3330,0,0,0.0,0,0,0,0
3331,0,0,0.0,0,0,0,0
3332,0,0,0.0,0,0,0,0
3333,0,0,0.0,0,0,0,0
3334,0,0,0.0,0,0,0,0
3335,0,0,0.0,0,0,0,0
3336,0,0,0.0,0,0,0,0
3337,1,1,0.998,1,1,1,1
3338,1,1,0.994,1,1,1,1
3339,0,1,0.878,1,1,1,1
3340,0,1,0.644,1,1,0,0
3341,0,0,0.0,0,0,0,0
3342,0,0,0.0,0,0,0,0
3343,1,1,0.917,1,1,1,1
3344,0,0,0.0,0,0,0,0
3345,0,0,0.0,0,0,0,0
3346,0,0,0.0,0,0,0,0
3347,0,1,0.782,1,1,1,0
3348,0,0,0.0,0,0,0,0
3349,0,0,0.0,0,0,0,0
3350,1,1,0.995,1,1,1,1
3351,0,0,0.0,0,0,0,0
3352,0,0,0.0,0,0,0,0
3353,0,0,0.0,0,0,0,0
3354,0,0,0.0,0,0,0,0
3355,0,0,0.0,0,0,0,0
3356,0,0,0.0,0,0,0,0
3357,1,1,0.991,1,1,1,1
3358,1,1,0.991,1,1,1,1
3359,0,0,0.0,0,0,0,0
3360,0,0,0.0,0,0,0,0
3361,0,1,0.797,1,1,1,0
3362,0,0,0.0,0,0,0,0
3363,0,0,0.0,0,0,0,0
3364,0,0,0.0,0,0,0,0
3365,0,0,0.0,0,0,0,0
3366,0,0,0.0,0,0,0,0
3367,0,0,0.0,0,0,0,0
3368,0,0,0.0,0,0,0,0
3369,0,0,0.0,0,0,0,0
3370,0,0,0.0,0,0,0,0
3371,0,0,0.0,0,0,0,0
3372,0,0,0.0,0,0,0,0
3373,0,1,0.652,1,1,0,0
3374,0,0,0.0,0,0,0,0
3375,0,0,0.0,0,0,0,0
3376,0,1,0.612,1,1,0,0
3377,0,0,0.0,0,0,0,0
3378,0,0,0.0,0,0,0,0
3379,0,0,0.0,0,0,0,0
3380,0,0,0.0,0,0,0,0
3381,1,0,0.0,0,0,0,0
3382,1,1,0.541,1,0,0,0
3383,1,1,0.963,1,1,1,1
3384,1,1,0.963,1,1,1,1
3385,0,0,0.0,0,0,0,0
3386,1,1,0.581,1,0,0,0
3387,1,1,0.581,1,0,0,0
3388,0,0,0.0,0,0,0,0
3389,1,1,0.988,1,1,1,1
3390,1,1,0.969,1,1,1,1
3391,0,0,0.0,0,0,0,0
3392,0,0,0.0,0,0,0,0
3393,0,0,0.0,0,0,0,0
3394,0,0,0.0,0,0,0,0
3395,0,0,0.0,0,0,0,0
3396,1,1,0.83,1,1,1,1
3397,1,0,0.0,0,0,0,0
3398,0,0,0.0,0,0,0,0
3399,0,0,0.0,0,0,0,0
3400,1,1,0.62,1,1,0,0
3401,1,1,0.986,1,1,1,1
3402,1,1,0.902,1,1,1,1
3403,1,1,0.902,1,1,1,1
3404,0,0,0.0,0,0,0,0
3405,1,1,0.961,1,1,1,1
3406,0,0,0.0,0,0,0,0
3407,0,1,0.759,1,1,1,0
3408,0,1,0.759,1,1,1,0
3409,0,1,0.759,1,1,1,0
3410,0,0,0.0,0,0,0,0
3411,0,0,0.0,0,0,0,0
3412,0,0,0.0,0,0,0,0
3413,0,0,0.0,0,0,0,0
3414,0,0,0.0,0,0,0,0
3415,0,0,0.0,0,0,0,0
3416,0,1,0.651,1,1,0,0
3417,0,0,0.0,0,0,0,0
3418,0,0,0.0,0,0,0,0
3419,0,0,0.0,0,0,0,0
3420,0,0,0.0,0,0,0,0
3421,0,0,0.0,0,0,0,0
3422,1,1,0.878,1,1,1,1
3423,1,1,0.731,1,1,1,0
3424,1,1,0.778,1,1,1,0
3425,1,1,0.996,1,1,1,1
3426,1,1,0.883,1,1,1,1
3427,1,1,0.883,1,1,1,1
3428,1,1,0.883,1,1,1,1
3429,0,0,0.0,0,0,0,0
3430,0,1,0.76,1,1,1,0
3431,0,1,0.647,1,1,0,0
3432,0,0,0.0,0,0,0,0
3433,1,1,0.948,1,1,1,1
3434,0,0,0.0,0,0,0,0
3435,0,1,0.659,1,1,0,0
3436,1,1,0.853,1,1,1,1
3437,1,1,0.79,1,1,1,0
3438,1,1,0.987,1,1,1,1
3439,1,1,0.712,1,1,1,0
3440,0,0,0.0,0,0,0,0
3441,1,1,0.95,1,1,1,1
3442,0,0,0.0,0,0,0,0
3443,1,1,0.595,1,0,0,0
3444,0,1,0.708,1,1,1,0
3445,0,0,0.0,0,0,0,0
3446,0,0,0.0,0,0,0,0
3447,0,0,0.0,0,0,0,0
3448,0,0,0.0,0,0,0,0
3449,0,0,0.0,0,0,0,0
3450,0,0,0.0,0,0,0,0
3451,0,0,0.0,0,0,0,0
3452,0,0,0.0,0,0,0,0
3453,1,1,0.827,1,1,1,1
3454,0,0,0.0,0,0,0,0
3455,0,0,0.0,0,0,0,0
3456,0,0,0.0,0,0,0,0
3457,1,1,0.732,1,1,1,0
3458,0,0,0.0,0,0,0,0
3459,0,0,0.0,0,0,0,0
3460,0,0,0.0,0,0,0,0
3461,0,0,0.0,0,0,0,0
3462,1,1,0.969,1,1,1,1
3463,1,1,0.969,1,1,1,1
3464,1,1,0.969,1,1,1,1
3465,0,0,0.0,0,0,0,0
3466,0,0,0.0,0,0,0,0
3467,0,1,0.646,1,1,0,0
3468,0,1,0.953,1,1,1,1
3469,1,1,0.909,1,1,1,1
3470,0,0,0.0,0,0,0,0
3471,0,0,0.0,0,0,0,0
3472,0,0,0.0,0,0,0,0
3473,0,0,0.0,0,0,0,0
3474,0,0,0.0,0,0,0,0
3475,0,0,0.0,0,0,0,0
3476,0,0,0.0,0,0,0,0
3477,0,0,0.0,0,0,0,0
3478,1,1,0.87,1,1,1,1
3479,1,1,0.628,1,1,0,0
3480,0,0,0.0,0,0,0,0
3481,0,0,0.0,0,0,0,0
3482,0,0,0.0,0,0,0,0
3483,1,1,0.999,1,1,1,1
3484,1,1,0.999,1,1,1,1
3485,0,0,0.0,0,0,0,0
3486,0,1,0.804,1,1,1,1
3487,0,1,0.786,1,1,1,0
3488,0,0,0.0,0,0,0,0
3489,0,0,0.0,0,0,0,0
3490,1,1,0.997,1,1,1,1
3491,0,0,0.0,0,0,0,0
3492,0,0,0.0,0,0,0,0
3493,0,0,0.0,0,0,0,0
3494,0,0,0.0,0,0,0,0
3495,0,0,0.0,0,0,0,0
3496,0,0,0.0,0,0,0,0
3497,0,0,0.0,0,0,0,0
3498,0,0,0.0,0,0,0,0
3499,0,0,0.0,0,0,0,0
3500,0,0,0.0,0,0,0,0
3501,0,0,0.0,0,0,0,0
3502,0,1,0.58,1,0,0,0
3503,0,0,0.0,0,0,0,0
3504,0,0,0.0,0,0,0,0
3505,0,0,0.0,0,0,0,0
3506,1,1,0.976,1,1,1,1
3507,1,1,0.509,1,0,0,0
3508,0,0,0.0,0,0,0,0
3509,0,0,0.0,0,0,0,0
3510,1,1,0.966,1,1,1,1
3511,0,0,0.0,0,0,0,0
3512,0,0,0.0,0,0,0,0
3513,1,1,0.974,1,1,1,1
3514,0,0,0.0,0,0,0,0
3515,0,0,0.0,0,0,0,0
3516,0,0,0.0,0,0,0,0
3517,0,0,0.0,0,0,0,0
3518,0,0,0.0,0,0,0,0
3519,0,0,0.0,0,0,0,0
3520,0,0,0.0,0,0,0,0
3521,0,0,0.0,0,0,0,0
3522,1,1,0.59,1,0,0,0
3523,1,1,0.996,1,1,1,1
3524,1,1,0.722,1,1,1,0
3525,1,1,0.561,1,0,0,0
3526,0,1,0.96,1,1,1,1
3527,0,0,0.0,0,0,0,0
3528,0,0,0.0,0,0,0,0
3529,0,0,0.0,0,0,0,0
3530,0,0,0.0,0,0,0,0
3531,1,1,0.987,1,1,1,1
3532,1,1,0.987,1,1,1,1
3533,1,1,0.987,1,1,1,1
3534,1,1,0.987,1,1,1,1
3535,1,1,0.796,1,1,1,0
3536,1,1,0.796,1,1,1,0
3537,0,0,0.0,0,0,0,0
3538,1,1,0.518,1,0,0,0
3539,1,1,0.999,1,1,1,1
3540,1,1,0.999,1,1,1,1
3541,0,0,0.0,0,0,0,0
3542,1,1,0.949,1,1,1,1
3543,1,1,0.921,1,1,1,1
3544,1,1,0.921,1,1,1,1
3545,1,1,0.869,1,1,1,1
3546,1,1,0.869,1,1,1,1
3547,0,0,0.0,0,0,0,0
3548,1,1,0.733,1,1,1,0
3549,1,1,0.999,1,1,1,1
3550,1,1,0.929,1,1,1,1
3551,1,1,0.92,1,1,1,1
3552,1,1,0.711,1,1,1,0
3553,0,0,0.0,0,0,0,0
3554,0,0,0.0,0,0,0,0
3555,0,0,0.0,0,0,0,0
3556,0,0,0.0,0,0,0,0
3557,0,1,0.702,1,1,1,0
3558,0,0,0.0,0,0,0,0
3559,1,1,0.749,1,1,1,0
3560,0,1,0.6,1,0,0,0
3561,0,0,0.0,0,0,0,0
3562,0,0,0.0,0,0,0,0
3563,0,0,0.0,0,0,0,0
3564,0,0,0.0,0,0,0,0
3565,0,0,0.0,0,0,0,0
3566,0,0,0.0,0,0,0,0
3567,0,1,0.659,1,1,0,0
3568,0,0,0.0,0,0,0,0
3569,0,0,0.0,0,0,0,0
3570,1,0,0.0,0,0,0,0
3571,1,1,0.518,1,0,0,0
3572,1,0,0.0,0,0,0,0
3573,1,0,0.0,0,0,0,0
3574,1,1,0.811,1,1,1,1
3575,1,1,0.999,1,1,1,1
3576,1,1,0.89,1,1,1,1
3577,1,1,0.552,1,0,0,0
3578,0,0,0.0,0,0,0,0
3579,1,1,0.996,1,1,1,1
3580,0,0,0.0,0,0,0,0
3581,0,0,0.0,0,0,0,0
3582,0,0,0.0,0,0,0,0
3583,1,1,0.926,1,1,1,1
3584,1,1,0.926,1,1,1,1
3585,1,1,0.926,1,1,1,1
3586,1,1,0.508,1,0,0,0
3587,0,0,0.0,0,0,0,0
3588,1,1,0.962,1,1,1,1
3589,1,1,0.986,1,1,1,1
3590,0,0,0.0,0,0,0,0
3591,0,0,0.0,0,0,0,0
3592,1,1,0.924,1,1,1,1
3593,1,1,0.726,1,1,1,0
3594,1,1,0.573,1,0,0,0
3595,0,0,0.0,0,0,0,0
3596,0,0,0.0,0,0,0,0
3597,1,1,0.999,1,1,1,1
3598,1,1,0.999,1,1,1,1
3599,0,0,0.0,0,0,0,0
3600,1,1,0.982,1,1,1,1
3601,1,1,0.973,1,1,1,1
3602,0,0,0.0,0,0,0,0
3603,1,1,0.778,1,1,1,0
3604,0,0,0.0,0,0,0,0
3605,0,0,0.0,0,0,0,0
3606,0,0,0.0,0,0,0,0
3607,0,0,0.0,0,0,0,0
3608,0,0,0.0,0,0,0,0
3609,0,0,0.0,0,0,0,0
3610,0,0,0.0,0,0,0,0
3611,0,0,0.0,0,0,0,0
3612,1,1,0.892,1,1,1,1
3613,0,0,0.0,0,0,0,0
3614,0,0,0.0,0,0,0,0
3615,0,0,0.0,0,0,0,0
3616,0,0,0.0,0,0,0,0
3617,0,0,0.0,0,0,0,0
3618,1,1,0.999,1,1,1,1
3619,1,1,0.999,1,1,1,1
3620,0,1,0.518,1,0,0,0
3621,1,1,0.985,1,1,1,1
3622,1,1,0.985,1,1,1,1
3623,1,1,0.985,1,1,1,1
3624,1,1,0.985,1,1,1,1
3625,1,1,0.999,1,1,1,1
3626,0,0,0.0,0,0,0,0
3627,0,0,0.0,0,0,0,0
3628,1,0,0.0,0,0,0,0
3629,0,0,0.0,0,0,0,0
3630,0,0,0.0,0,0,0,0
3631,1,1,0.845,1,1,1,1
3632,1,1,0.845,1,1,1,1
3633,1,1,0.509,1,0,0,0
3634,1,0,0.0,0,0,0,0
3635,1,1,0.981,1,1,1,1
3636,0,0,0.0,0,0,0,0
3637,0,0,0.0,0,0,0,0
3638,0,0,0.0,0,0,0,0
3639,0,0,0.0,0,0,0,0
3640,1,1,0.88,1,1,1,1
3641,0,0,0.0,0,0,0,0
3642,1,1,0.999,1,1,1,1
3643,1,1,0.999,1,1,1,1
3644,1,1,0.999,1,1,1,1
3645,1,1,0.678,1,1,0,0
3646,0,0,0.0,0,0,0,0
3647,0,0,0.0,0,0,0,0
3648,0,0,0.0,0,0,0,0
3649,0,0,0.0,0,0,0,0
3650,0,0,0.0,0,0,0,0
3651,1,1,0.893,1,1,1,1
3652,0,0,0.0,0,0,0,0
3653,0,1,0.622,1,1,0,0
3654,0,0,0.0,0,0,0,0
3655,0,1,0.757,1,1,1,0
3656,0,1,0.655,1,1,0,0
3657,0,1,0.655,1,1,0,0
3658,1,1,0.736,1,1,1,0
3659,0,0,0.0,0,0,0,0
3660,0,0,0.0,0,0,0,0
3661,0,0,0.0,0,0,0,0
3662,0,0,0.0,0,0,0,0
3663,0,0,0.0,0,0,0,0
3664,1,1,0.975,1,1,1,1
3665,1,1,0.608,1,1,0,0
3666,1,1,0.999,1,1,1,1
3667,1,1,0.999,1,1,1,1
3668,1,1,0.897,1,1,1,1
3669,0,0,0.0,0,0,0,0
3670,0,0,0.0,0,0,0,0
3671,0,0,0.0,0,0,0,0
3672,0,0,0.0,0,0,0,0
3673,0,0,0.0,0,0,0,0
3674,0,0,0.0,0,0,0,0
3675,0,0,0.0,0,0,0,0
3676,1,1,0.95,1,1,1,1
3677,1,1,0.95,1,1,1,1
3678,1,1,0.643,1,1,0,0
3679,1,1,0.638,1,1,0,0
3680,1,1,0.984,1,1,1,1
3681,0,0,0.0,0,0,0,0
3682,0,0,0.0,0,0,0,0
3683,0,0,0.0,0,0,0,0
3684,0,0,0.0,0,0,0,0
3685,0,0,0.0,0,0,0,0
3686,1,1,0.606,1,1,0,0
3687,1,1,0.995,1,1,1,1
3688,0,0,0.0,0,0,0,0
3689,0,0,0.0,0,0,0,0
3690,0,0,0.0,0,0,0,0
3691,0,0,0.0,0,0,0,0
3692,0,0,0.0,0,0,0,0
3693,0,0,0.0,0,0,0,0
3694,0,0,0.0,0,0,0,0
3695,0,0,0.0,0,0,0,0
3696,1,1,0.773,1,1,1,0
3697,0,0,0.0,0,0,0,0
3698,0,0,0.0,0,0,0,0
3699,0,0,0.0,0,0,0,0
3700,0,0,0.0,0,0,0,0
3701,0,0,0.0,0,0,0,0
3702,0,0,0.0,0,0,0,0
3703,1,1,0.745,1,1,1,0
3704,1,1,0.745,1,1,1,0
3705,0,0,0.0,0,0,0,0
3706,0,0,0.0,0,0,0,0
3707,0,0,0.0,0,0,0,0
3708,0,0,0.0,0,0,0,0
3709,0,0,0.0,0,0,0,0
3710,0,0,0.0,0,0,0,0
3711,1,1,0.968,1,1,1,1
3712,0,0,0.0,0,0,0,0
3713,0,0,0.0,0,0,0,0
3714,0,0,0.0,0,0,0,0
3715,0,0,0.0,0,0,0,0
3716,0,0,0.0,0,0,0,0
3717,0,0,0.0,0,0,0,0
3718,1,1,0.998,1,1,1,1
3719,1,0,0.0,0,0,0,0
